,Total Activated Balancing Energy UP (MWh),Total Activated Balancing Energy Down (MWh),Total Activated Balancing Energy (MWh),Imbalance Price  (€/MWh),mFRR Price UP (€/MWh),mFRR Price Down (€/MWh),Uplift Account 1 (€/MWh),Uplift Account 2 (€/MWh),Uplift Account 3 (€/MWh),RES,Load,Mandatory Hydro,Total FRR,Day_ahead_price,Day_ahead_Balancing_diff,Diff_direction,Date
2021-08-19 23:00:00,81.3361175,58.70619250000001,22.629925,113.3840532875,97.47749999999999,55.38,3.26563697,1.3181171475,2.9602307975000004,890.0,5999.5,166.5,1329.0,107.54,-5.844053287499989,0,2021-08-19 23:00:00
2021-08-20 00:00:00,62.294295000000005,53.82645,8.467845,88.334176185,107.36999999999999,36.8125,2.96605285,0.8818815200000001,2.38442612,960.0,5702.0,76.0,919.0,104.19,15.855823814999994,1,2021-08-20 00:00:00
2021-08-20 01:00:00,49.912130000000005,36.311907500000004,13.6002225,101.38450471750001,84.44,37.46,2.7753365700000003,0.900458795,1.515494865,1065.0,5477.5,76.0,924.0,99.35,-2.0345047175000133,0,2021-08-20 01:00:00
2021-08-20 02:00:00,66.7691775,16.22405,50.5451275,105.47040347500001,103.41,0.0,2.699854345,0.9412688375,1.15666928,1140.0,5267.0,76.0,919.0,89.02,-16.450403475000016,0,2021-08-20 02:00:00
2021-08-20 03:00:00,87.642405,18.431122499999997,69.21128250000001,104.454551275,103.8075,0.0,2.49066607,0.9286157525000001,1.558970255,1210.0,5162.0,89.0,914.0,89.0,-15.454551275,0,2021-08-20 03:00:00
2021-08-20 04:00:00,82.3197,12.110235,70.209465,104.93812445,103.745,0.0,2.6070477750000003,1.0951850775,1.0515077874999998,1255.0,5182.0,129.0,1139.0,73.85,-31.08812445000001,0,2021-08-20 04:00:00
2021-08-20 05:00:00,77.40714249999999,22.100302499999998,55.30684000000001,105.14827555000001,102.04500000000002,15.81,2.8349180575,1.6801168399999997,1.4743059975,1340.0,5410.5,171.0,1464.0,74.37,-30.778275550000004,0,2021-08-20 05:00:00
2021-08-20 06:00:00,81.2498975,25.376615,55.8732825,115.473912875,110.85,0.0,2.8874287775000003,1.5284477525,2.4121694575,1630.0,5866.0,278.5,1524.0,87.58,-27.893912874999998,0,2021-08-20 06:00:00
2021-08-20 07:00:00,92.65141,25.4940975,67.1573125,130.470726775,123.565,0.0,2.92621565,1.1836359250000001,2.45635935,2155.0,6453.5,371.0,1504.0,94.97,-35.500726775000004,0,2021-08-20 07:00:00
2021-08-20 08:00:00,110.7870975,22.78681,88.0002875,150.535196225,148.51500000000001,24.3475,2.71659476,1.3043550000000002,1.98993045,2695.0,6920.5,384.0,1479.0,105.0,-45.53519622499999,0,2021-08-20 08:00:00
2021-08-20 09:00:00,85.662585,30.707952499999998,54.954632499999995,150.95404745000002,150.14000000000001,20.0275,2.2769890425,1.202677045,2.5245550425,3070.0,7213.0,372.0,1484.0,107.8,-43.15404745000002,0,2021-08-20 09:00:00
2021-08-20 10:00:00,91.92142,33.7340475,58.1873725,140.44876242499998,130.85750000000002,18.395,1.9942987325,1.2722736774999999,2.2298519825,3275.0,7427.5,269.0,1584.0,103.83,-36.618762424999986,0,2021-08-20 10:00:00
2021-08-20 11:00:00,87.85161,45.1417425,42.7098675,146.73405895000002,145.6325,72.5,1.61805689,1.1331729975,2.0457902525000002,3360.0,7617.5,185.0,1679.0,99.35,-47.384058950000025,0,2021-08-20 11:00:00
2021-08-20 12:00:00,49.990829999999995,14.6885975,35.3022325,145.81500427499998,145.79,0.0,1.6351295375000001,1.075061735,1.3470928175,3350.0,7645.5,192.0,1639.0,94.77,-51.04500427499998,0,2021-08-20 12:00:00
2021-08-20 13:00:00,37.9168325,33.5437275,4.373105,107.00100910750001,145.79,38.0375,1.9179687300000001,1.083218415,1.7783962949999998,3235.0,7486.0,205.0,1634.0,95.13,-11.871009107500015,0,2021-08-20 13:00:00
2021-08-20 14:00:00,38.405882500000004,53.114689999999996,-14.708807499999999,66.70729222,146.5275,72.33,2.14057159,1.154192885,1.7659846775,2990.0,7309.5,207.0,1664.0,94.58,27.87270778,1,2021-08-20 14:00:00
2021-08-20 15:00:00,62.66498,45.4010325,17.2639475,143.718782025,143.04250000000002,76.08,2.15090159,1.21047891,1.9368893274999999,2580.0,7227.5,425.0,1679.0,94.59,-49.12878202499999,0,2021-08-20 15:00:00
2021-08-20 16:00:00,82.75074000000001,30.277974999999998,52.472765,128.0318359,62.975,56.6275,2.500266415,1.1112738125,0.7893452075,2010.0,7174.5,728.5,1739.0,99.35,-28.68183590000001,0,2021-08-20 16:00:00
2021-08-20 17:00:00,128.8844225,26.931377499999996,101.953045,143.12674142499998,128.7775,18.7275,3.2360125175000003,1.067905535,1.820883695,1445.0,7108.5,1011.0,1774.0,95.21,-47.916741424999984,0,2021-08-20 17:00:00
2021-08-20 18:00:00,128.93310000000002,55.5867875,73.3463125,153.49399509999998,152.535,94.6775,3.4966464349999997,1.238609115,1.98800818,1070.0,7232.5,1366.0,1739.0,108.64,-44.85399509999998,0,2021-08-20 18:00:00
2021-08-20 19:00:00,162.2003625,65.6579625,96.5424,154.70088775,147.29,51.435,3.86386103,1.4279029775,3.8845948599999995,970.0,7278.0,1521.0,1689.0,113.0,-41.70088774999999,0,2021-08-20 19:00:00
2021-08-20 20:00:00,131.48746,52.824615,78.662845,172.434060925,172.43,37.46,3.9581220725,1.6813646575,4.19512217,930.0,7113.5,1411.0,1709.0,117.01,-55.424060925000006,0,2021-08-20 20:00:00
2021-08-20 21:00:00,123.74059000000001,55.2597425,68.4808475,161.26346510000002,157.7625,53.265,3.7296311725,1.5777158400000002,3.2050638275,900.0,6704.0,959.5,1709.0,119.06,-42.20346510000002,0,2021-08-20 21:00:00
2021-08-20 22:00:00,140.11243499999998,63.36685,76.74558499999999,139.263101675,131.8025,69.28,3.5994276800000002,1.2677560225,3.228177765,900.0,6331.5,435.0,1709.0,118.43,-20.833101674999995,0,2021-08-20 22:00:00
2021-08-20 23:00:00,143.01775,71.82303,71.19472,169.79249992500002,169.7925,69.275,4.3170286075,1.2156513275,5.866911085,935.0,5808.0,268.5,1279.0,113.11,-56.682499925000016,0,2021-08-20 23:00:00
2021-08-21 00:00:00,177.291175,93.92666,83.364515,201.51883679999997,201.07500000000002,74.905,6.0669196125,0.7400646025,9.562884109999999,980.0,5482.0,220.0,914.0,107.82,-93.69883679999998,0,2021-08-21 00:00:00
2021-08-21 01:00:00,143.890005,63.078005,80.812,113.496896225,112.885,74.91,3.459745215,0.9053444675000001,1.89848511,1060.0,5295.5,110.0,924.0,120.0,6.503103775,1,2021-08-21 01:00:00
2021-08-21 02:00:00,135.8472975,59.2875975,76.55969999999999,105.096185775,104.23,74.9075,3.204745495,0.8875289025,1.5418125000000003,1125.0,5128.0,60.0,919.0,103.16,-1.9361857749999984,0,2021-08-21 02:00:00
2021-08-21 03:00:00,127.28081499999999,53.91751,73.363305,104.45733955,103.67,74.9025,3.19104365,0.912983715,1.51840559,1180.0,5027.0,73.0,909.0,94.17,-10.287339549999999,0,2021-08-21 03:00:00
2021-08-21 04:00:00,114.5853875,45.7124575,68.87293,104.0896379,103.67,74.9,3.2147799325000004,1.0772251075000001,1.32895327,1230.0,5000.5,86.0,1079.0,91.51,-12.579637899999994,0,2021-08-21 04:00:00
2021-08-21 05:00:00,102.98850499999999,50.9992875,51.9892175,104.443723625,103.67,71.94250000000001,3.1834190625,1.6175016599999998,1.520074225,1315.0,5042.0,128.0,1404.0,89.04,-15.403723624999998,0,2021-08-21 05:00:00
2021-08-21 06:00:00,99.93236499999999,38.077380000000005,61.854985,107.946257225,106.04249999999999,74.92,3.2476690525,1.57665791,1.0256350475,1625.0,5312.5,212.5,1509.0,89.02,-18.926257225,0,2021-08-21 06:00:00
2021-08-21 07:00:00,110.20751999999999,42.741367499999996,67.46615249999999,107.408498775,103.72,74.91499999999999,2.907920715,1.248271755,1.0527086725,2175.0,5781.0,255.0,1494.0,92.18,-15.228498774999991,0,2021-08-21 07:00:00
2021-08-21 08:00:00,120.7238675,41.4544075,79.26946,106.16673655,104.25500000000001,56.184999999999995,2.6389435,1.280066685,1.2578883675,2760.0,6153.0,242.0,1484.0,103.16,-3.0067365499999994,0,2021-08-21 08:00:00
2021-08-21 09:00:00,128.39237,44.2490475,84.1433225,109.614486375,108.2025,46.7875,2.47890735,1.3872048275,1.6085920150000002,3200.0,6370.5,212.0,1484.0,100.18,-9.434486374999992,0,2021-08-21 09:00:00
2021-08-21 10:00:00,103.0655375,56.72476,46.3407775,118.12961357500001,117.0425,60.77,2.4996680749999998,1.3102126025,1.8621769824999999,3450.0,6606.0,180.0,1559.0,92.15,-25.979613575000002,0,2021-08-21 10:00:00
2021-08-21 11:00:00,81.47294,74.74874750000001,6.724192500000001,96.400182135,103.67,61.2325,1.9364144325000001,1.32834808,1.9627375999999999,3565.0,6842.0,141.0,1634.0,89.02,-7.380182134999998,0,2021-08-21 11:00:00
2021-08-21 12:00:00,86.07073249999999,82.59893500000001,3.4717975,96.179969835,103.67,62.317499999999995,1.942655835,1.2623196275,2.275579455,3570.0,6869.5,119.0,1594.0,89.02,-7.159969834999998,0,2021-08-21 12:00:00
2021-08-21 13:00:00,104.23948999999999,81.9279525,22.3115375,107.8391342,103.67,60.837500000000006,2.3880958525000002,1.3775956625,2.33670184,3435.0,6729.0,121.0,1594.0,91.51,-16.3291342,0,2021-08-21 13:00:00
2021-08-21 14:00:00,151.7541875,80.0161625,71.738025,109.8072784,107.39500000000001,46.26,2.5905114825,1.4659903324999999,3.2684565,3170.0,6576.0,123.5,1614.0,89.02,-20.787278400000005,0,2021-08-21 14:00:00
2021-08-21 15:00:00,175.49947,77.06137249999999,98.4380975,118.09934940000001,113.9125,0.01,2.8443422,1.32105937,5.575455085,2775.0,6526.0,375.5,1634.0,89.93,-28.1693494,0,2021-08-21 15:00:00
2021-08-21 16:00:00,117.51272,65.1881525,52.32456749999999,113.15708477499999,105.125,23.14,2.9060231450000003,1.2772754225,3.27982387,2260.0,6490.5,712.5,1699.0,89.97,-23.187084774999988,0,2021-08-21 16:00:00
2021-08-21 17:00:00,115.37654750000002,81.4736575,33.90289,126.6810321,111.895,70.2875,3.302238335,1.10103033,2.931845595,1740.0,6422.0,1002.5,1734.0,92.15,-34.53103209999999,0,2021-08-21 17:00:00
2021-08-21 18:00:00,116.1399875,72.6739825,43.466004999999996,136.26012500000002,118.18,69.8625,3.8307925650000003,1.20966349,3.4187389699999997,1425.0,6560.5,1290.5,1719.0,105.26,-31.00012500000001,0,2021-08-21 18:00:00
2021-08-21 19:00:00,102.95459,74.584675,28.369915,117.17662226499999,105.61,62.879999999999995,3.648327445,1.3232687125,3.77290294,1350.0,6654.5,1371.0,1719.0,112.51,-4.666622264999987,0,2021-08-21 19:00:00
2021-08-21 20:00:00,91.5405625,95.1565775,-3.616015,79.03161986250001,105.61,41.55,2.4446536775,1.378621385,5.3280668675000005,1345.0,6527.0,1371.0,1709.0,120.0,40.96838013749999,1,2021-08-21 20:00:00
2021-08-21 21:00:00,99.8025825,131.7566775,-31.954095000000002,72.7590442675,117.3125,54.790000000000006,2.175416095,1.2431091525,5.13889458,1345.0,6101.0,984.5,1719.0,120.0,47.2409557325,1,2021-08-21 21:00:00
2021-08-21 22:00:00,125.21775499999998,161.986355,-36.7686,78.72818088,150.32999999999998,60.5425,2.2695170974999996,1.2948596725000001,8.577475637500001,1370.0,5668.0,472.0,1704.0,105.26,26.53181912000001,1,2021-08-21 22:00:00
2021-08-21 23:00:00,97.13574499999999,156.54951,-59.413765,43.65164946750001,133.9475,49.465,1.7169130625000002,1.1572316875,8.144784632499999,1385.0,5411.0,315.5,1274.0,104.43,60.7783505325,1,2021-08-21 23:00:00
2021-08-22 00:00:00,75.99279250000001,171.5938275,-95.601035,60.747499967500005,168.0575,20.08,2.7668108875,0.6428826125,11.338007655,1435.0,5218.5,220.0,924.0,93.87,33.1225000325,1,2021-08-22 00:00:00
2021-08-22 01:00:00,79.90996750000001,149.35638249999997,-69.446415,20.07999999,182.75,20.08,2.745630235,0.770761815,10.810427965,1525.0,4998.0,110.0,939.0,98.2,78.12000001,1,2021-08-22 01:00:00
2021-08-22 02:00:00,76.44587250000001,115.19760249999999,-38.75173,20.07999999,182.75,20.08,2.733554805,0.811552815,10.5557193875,1610.0,4839.0,60.0,939.0,105.1,85.02000000999999,1,2021-08-22 02:00:00
2021-08-22 03:00:00,73.2582875,138.77089999999998,-65.51261249999999,20.079999992500003,182.75,20.08,2.4805030599999998,0.6537076175000001,10.3700203275,1695.0,4757.0,73.0,939.0,107.86,87.78000000749999,1,2021-08-22 03:00:00
2021-08-22 04:00:00,110.8742125,134.506155,-23.631942500000005,60.74749997000001,182.75,20.08,2.81259087,0.5384012975,16.8300837,1775.0,4675.0,86.0,1119.0,94.79,34.04250003,1,2021-08-22 04:00:00
2021-08-22 05:00:00,144.4971075,188.77929,-44.2821825,29.40573359,145.66250000000002,29.534999999999997,2.51027437,0.7775407424999999,14.2241145825,1890.0,4622.5,128.0,1434.0,91.82,62.414266409999996,1,2021-08-22 05:00:00
2021-08-22 06:00:00,186.08868999999999,197.4117175,-11.323027499999998,78.3836287375,182.75,48.445,2.8814696399999997,0.86258327,20.1090292225,2235.0,4820.0,212.5,1504.0,93.08,14.696371262499994,1,2021-08-22 06:00:00
2021-08-22 07:00:00,189.675285,171.79956249999998,17.8757225,182.7499999,182.75,57.9,3.4945397325000003,0.977473485,17.432544795,2875.0,5216.0,255.0,1499.0,93.08,-89.66999990000001,0,2021-08-22 07:00:00
2021-08-22 08:00:00,121.30911750000001,113.898645,7.410472499999999,127.13755942499999,146.21249999999998,56.65,2.7922491799999998,0.8117774475,7.708572394999999,3545.0,5591.0,242.0,1499.0,94.79,-32.347559424999986,0,2021-08-22 08:00:00
2021-08-22 09:00:00,99.40921,108.67090250000001,-9.2616925,70.566853875,133.6,50.4,2.0459895224999998,0.8626395949999999,5.6957442525,4030.0,5898.0,212.0,1504.0,91.82,21.253146124999986,1,2021-08-22 09:00:00
2021-08-22 10:00:00,114.98763,136.0757675,-21.0881375,42.4080851175,134.9,42.9,1.681844135,0.8153069175,6.9371320625,4280.0,6128.0,180.0,1539.0,87.7,45.2919148825,1,2021-08-22 10:00:00
2021-08-22 11:00:00,126.2364275,106.9546025,19.281824999999998,134.674999925,134.675,42.9,2.2266347525,0.78891859,6.281548945000001,4390.0,6208.0,141.0,1574.0,85.42,-49.25499992500001,0,2021-08-22 11:00:00
2021-08-22 12:00:00,143.9672425,98.827845,45.1393975,150.297499975,150.2975,42.9,2.4196736999999997,0.78697803,6.5775287525,4370.0,6131.0,119.0,1569.0,82.68,-67.61749997499999,0,2021-08-22 12:00:00
2021-08-22 13:00:00,112.5006025,66.569715,45.930887500000004,134.0,134.0,46.324999999999996,2.23059436,0.7741395725,3.8417789024999998,4215.0,5960.0,121.0,1559.0,85.19,-48.81,0,2021-08-22 13:00:00
2021-08-22 14:00:00,103.98686749999999,63.5029675,40.4839,134.0,134.0,53.57,2.2183144425,0.8037488075,3.53131409,3935.0,5853.5,123.5,1554.0,76.57,-57.43000000000001,0,2021-08-22 14:00:00
2021-08-22 15:00:00,110.63917750000002,72.4006325,38.238544999999995,100.53871855,133.675,33.36,2.1485233825,0.697407085,4.7288184425,3515.0,5904.5,273.0,1589.0,85.2,-15.338718549999996,0,2021-08-22 15:00:00
2021-08-22 16:00:00,116.891445,89.59303750000001,27.298407500000003,119.261630925,133.3,47.9525,2.4702800000000003,1.05605718,5.3733073275,2885.0,5975.5,610.0,1649.0,90.44,-28.821630925000008,0,2021-08-22 16:00:00
2021-08-22 17:00:00,157.21702249999998,108.94107250000002,48.27595,116.373492975,133.525,59.322500000000005,2.89218609,1.1859236675,6.043447287499999,2190.0,6020.0,1002.5,1664.0,91.82,-24.55349297500001,0,2021-08-22 17:00:00
2021-08-22 18:00:00,110.09971,80.729825,29.369885000000007,117.072715035,136.0925,74.285,3.5946258249999996,1.1781691075,3.3592058825000004,1725.0,6197.0,1290.5,1669.0,93.08,-23.992715035000003,0,2021-08-22 18:00:00
2021-08-22 19:00:00,107.0560275,101.35917500000001,5.6968525,105.36845804000001,145.695,67.87,4.0083155875,1.2284477325,5.03596654,1575.0,6480.0,1371.0,1674.0,103.37,-1.9984580400000027,0,2021-08-22 19:00:00
2021-08-22 20:00:00,83.5348925,127.8830025,-44.34811,66.8080083925,149.2875,66.8475,3.9417022349999997,1.7410395799999998,5.758029085,1505.0,6449.0,1371.0,1649.0,124.66,57.8519916075,1,2021-08-22 20:00:00
2021-08-22 21:00:00,105.90302,152.1455675,-46.2425475,63.6982933075,147.7375,64.075,3.7830145525,1.1705304975,6.91737317,1445.0,6177.5,1034.5,1679.0,146.0,82.3017066925,1,2021-08-22 21:00:00
2021-08-22 22:00:00,55.202380000000005,101.19650250000001,-45.9941225,81.2358034825,106.8425,63.49,3.7654402774999998,0.8256438275,2.76829825,1435.0,5782.5,574.5,1604.0,136.1,54.86419651749999,1,2021-08-22 22:00:00
2021-08-22 23:00:00,61.396292499999994,81.29708249999999,-19.90079,78.3347789675,229.5325,61.165,3.328694275,0.6637402250000001,7.0321028325,1505.0,5347.5,258.0,1224.0,129.63,51.295221032499995,1,2021-08-22 23:00:00
2021-08-23 00:00:00,73.4868025,81.37501499999999,-7.8882125,66.5683840975,89.26749999999998,64.0325,2.6671770175,0.48907828249999996,1.8307484299999999,1630.0,5013.5,60.0,929.0,113.0,46.4316159025,1,2021-08-23 00:00:00
2021-08-23 01:00:00,109.427085,89.1080425,20.3190425,90.76998904999999,98.59,57.405,2.718338315,0.6381735375,3.1210223975,1755.0,4843.0,60.0,949.0,90.42,-0.3499890499999907,1,2021-08-23 01:00:00
2021-08-23 02:00:00,121.3593425,81.5042775,39.855065,104.78621047499999,104.565,44.472500000000004,2.9369087649999996,0.67920176,4.042684305,1850.0,4707.0,59.5,964.0,81.52,-23.266210474999994,0,2021-08-23 02:00:00
2021-08-23 03:00:00,107.0579175,84.2497125,22.808204999999997,104.75463777499999,104.59,43.2725,3.006588185,0.7360731125,4.343412185,1905.0,4698.0,71.5,984.0,65.06,-39.69463777499999,0,2021-08-23 03:00:00
2021-08-23 04:00:00,100.3030175,74.61336250000001,25.689655000000002,104.27925725,103.82,49.1,3.1346438174999998,0.8207529575,3.4160011725,1955.0,4804.5,84.0,1179.0,62.71,-41.56925725,0,2021-08-23 04:00:00
2021-08-23 05:00:00,69.767245,44.8905825,24.876662500000002,79.38071855,104.335,44.307500000000005,3.1706512625000003,1.0315764175,2.54022146,2025.0,5099.5,176.0,1539.0,64.96,-14.420718550000004,0,2021-08-23 05:00:00
2021-08-23 06:00:00,83.54216749999999,65.1455025,18.396665000000002,138.7042551975,170.4375,55.197500000000005,3.6137190925000002,1.0717579175,5.3469818575,2350.0,5732.5,410.5,1614.0,81.52,-57.18425519750001,0,2021-08-23 06:00:00
2021-08-23 07:00:00,46.5228275,36.6755725,9.847255,115.09624586,88.66499999999999,18.9075,3.3749250325,0.7984693549999999,2.7726052425,2960.0,6412.5,573.0,1544.0,96.48,-18.616245859999992,0,2021-08-23 07:00:00
2021-08-23 08:00:00,30.400695,44.4407225,-14.0400275,88.0105119825,68.4975,60.66,3.0808839075,0.8170831574999999,1.3304651650000001,3585.0,6950.5,580.0,1554.0,106.37,18.3594880175,1,2021-08-23 08:00:00
2021-08-23 09:00:00,43.5672675,83.658535,-40.0912675,59.0942045875,58.08,60.8375,2.6330359000000003,0.7860089025,1.6548033224999998,4015.0,7214.0,500.0,1544.0,109.48,50.3857954125,1,2021-08-23 09:00:00
2021-08-23 10:00:00,53.794349999999994,98.48506500000002,-44.690715,56.353668065,103.67,56.91,2.4233481625,0.6662822875000001,2.0285420849999998,4245.0,7436.0,418.0,1529.0,103.35,46.99633193499999,1,2021-08-23 10:00:00
2021-08-23 11:00:00,67.51416,104.60867250000001,-37.0945125,61.4419249175,111.305,65.32000000000001,2.2414883249999997,0.625381835,2.3921046675,4325.0,7635.0,235.5,1534.0,101.4,39.9580750825,1,2021-08-23 11:00:00
2021-08-23 12:00:00,69.01286,88.1432025,-19.130342500000005,61.860711589999994,133.73250000000002,65.7575,2.3163373199999997,0.84522697,2.65233559,4295.0,7692.5,76.0,1504.0,97.77,35.90928841,1,2021-08-23 12:00:00
2021-08-23 13:00:00,47.543375000000005,56.9876575,-9.4442825,69.7706149025,100.125,78.32000000000001,2.3841517425000003,0.8955293099999999,1.5542332,4140.0,7570.0,84.0,1494.0,103.38,33.609385097499995,1,2021-08-23 13:00:00
2021-08-23 14:00:00,40.682779999999994,57.671817499999996,-16.989037500000002,69.0965564775,0.0,70.3925,2.4320546675,0.6567389824999998,1.2080298999999999,3845.0,7368.0,84.0,1484.0,103.35,34.25344352249999,1,2021-08-23 14:00:00
2021-08-23 15:00:00,51.97213250000001,62.430882499999996,-10.458750000000002,74.4215067125,67.615,60.7275,2.544536115,0.62555907,1.950202425,3370.0,7157.5,298.5,1469.0,103.38,28.95849328749999,1,2021-08-23 15:00:00
2021-08-23 16:00:00,81.86622249999999,87.0375225,-5.1713,91.645237705,42.245,70.54999999999998,2.81385385,0.735775005,1.939445015,2705.0,7017.0,660.5,1504.0,108.8,17.154762294999998,1,2021-08-23 16:00:00
2021-08-23 17:00:00,72.64491999999998,56.410199999999996,16.23472,98.83922994,26.1975,78.025,3.08782085,0.7205538675,1.509451075,1990.0,6885.5,923.0,1539.0,107.99,9.15077006,1,2021-08-23 17:00:00
2021-08-23 18:00:00,65.0230275,58.621469999999995,6.401557499999999,94.73675384250001,26.25,50.765,3.560105675,1.2574261875000001,2.4193019175,1540.0,6940.5,1138.0,1619.0,113.0,18.263246157499992,1,2021-08-23 18:00:00
2021-08-23 19:00:00,93.583915,61.024015,32.5599,123.1591433475,147.205,58.4375,4.100980955000001,1.7846911675,2.804749255,1430.0,7008.0,1223.0,1569.0,126.07,2.9108566524999873,1,2021-08-23 19:00:00
2021-08-23 20:00:00,48.2779975,91.94539,-43.6673925,70.26075728250001,147.4525,76.2575,3.6351053875,1.57032988,2.232753295,1375.0,6758.5,1143.0,1584.0,145.55,75.2892427175,1,2021-08-23 20:00:00
2021-08-23 21:00:00,69.1421425,132.934395,-63.7922525,55.35751081000001,73.31,63.545,3.0314889799999998,0.72373658,3.57169956,1330.0,6318.0,862.5,1634.0,146.6,91.24248918999999,1,2021-08-23 21:00:00
2021-08-23 22:00:00,74.516155,80.1010825,-5.5849275,101.1838077225,33.375,65.4525,3.1696303574999996,0.8086425749999999,3.1355652574999997,1320.0,5922.5,353.5,1549.0,120.15,18.9661922775,1,2021-08-23 22:00:00
2021-08-23 23:00:00,68.63051,68.6451175,-0.014607500000000107,94.24831567000001,62.265,45.2925,3.1046099375000002,0.7568496499999999,2.1936409025,1410.0,5620.0,60.0,1179.0,103.38,9.131684329999985,1,2021-08-23 23:00:00
2021-08-24 00:00:00,31.539057500000002,29.1028925,2.436165000000001,60.412701229999996,68.2225,28.177500000000002,2.52311739,0.5745754200000001,0.5367155575,1550.0,5417.0,60.0,899.0,106.36,45.94729877,1,2021-08-24 00:00:00
