,RES,Load,Mandatory Hydro,Total FRR,Diff_direction
607,2080.0,5775.0,261.5,1579.0,0
608,2360.0,6062.5,225.0,1514.0,0
609,2620.0,6202.0,175.5,1494.0,1
610,2815.0,6326.5,69.0,1464.0,1
611,2910.0,6354.5,19.0,1464.0,1
612,2920.0,6202.5,26.0,1494.0,1
613,2845.0,5953.0,26.0,1404.0,1
614,2635.0,5737.5,13.0,1424.0,1
615,2275.0,5699.0,0.0,1469.0,1
616,1835.0,5823.5,200.0,1504.0,1
617,1445.0,5892.0,555.0,1559.0,1
618,1235.0,6142.5,786.0,1619.0,1
619,1175.0,6132.5,875.0,1579.0,1
620,1110.0,5644.0,828.0,1484.0,1
621,1025.0,5275.0,462.0,1454.0,1
622,950.0,4919.5,78.0,1449.0,1
623,890.0,4617.0,0.0,1144.0,1
624,855.0,4524.0,0.0,874.0,1
625,835.0,4404.5,0.0,869.0,1
626,820.0,4350.5,0.0,859.0,1
627,820.0,4349.0,0.0,884.0,1
628,805.0,4532.0,13.0,1084.0,1
629,805.0,4932.5,118.0,1354.0,0
630,1010.0,5378.0,265.0,1494.0,0
631,1495.0,5849.0,336.5,1544.0,1
632,2060.0,6173.0,308.0,1529.0,1
633,2495.0,6385.0,213.5,1499.0,1
634,2720.0,6582.5,107.0,1504.0,1
635,2775.0,6685.0,62.0,1524.0,1
636,2730.0,6651.5,50.0,1524.0,1
637,2555.0,6363.5,26.0,1449.0,1
638,2250.0,6012.5,13.0,1459.0,1
639,1785.0,5820.0,0.0,1519.0,1
640,1205.0,5845.5,200.0,1559.0,1
641,700.0,5879.0,555.0,1609.0,1
642,460.0,6163.0,812.5,1699.0,0
643,385.0,6154.5,928.0,1714.0,0
644,340.0,5655.0,808.5,1569.0,1
645,300.0,5307.0,416.0,1489.0,1
646,290.0,4940.5,78.0,1514.0,0
647,290.0,4631.5,0.0,1194.0,1
648,280.0,4501.0,0.0,884.0,0
649,290.0,4380.0,0.0,874.0,0
650,305.0,4335.0,0.0,864.0,1
651,325.0,4335.5,0.0,884.0,1
652,340.0,4381.5,13.0,1104.0,1
653,365.0,4539.0,118.5,1409.0,0
654,620.0,4941.5,269.5,1554.0,1
655,1180.0,5472.5,270.5,1599.0,1
656,1805.0,5868.5,188.0,1594.0,1
657,2265.0,6104.5,145.5,1554.0,1
658,2510.0,6253.0,78.0,1559.0,1
659,2605.0,6324.5,35.0,1574.0,1
660,2595.0,6184.0,34.0,1574.0,1
661,2420.0,5911.5,26.0,1544.0,1
662,2105.0,5661.5,13.0,1559.0,1
663,1645.0,5564.0,0.0,1604.0,0
664,1070.0,5548.0,185.0,1654.0,0
665,590.0,5655.0,527.5,1684.0,0
666,395.0,5895.0,777.5,1754.0,0
667,380.0,5911.5,863.0,1784.0,1
668,380.0,5565.5,746.0,1639.0,1
669,385.0,5218.0,371.0,1564.0,1
670,375.0,4858.5,53.0,1589.0,1
671,380.0,4547.0,0.0,1244.0,1
672,450.0,4391.5,0.0,899.0,1
673,545.0,4228.5,0.0,894.0,1
674,650.0,4129.0,0.0,899.0,1
675,735.0,4092.0,0.0,914.0,1
676,785.0,4092.5,13.0,1119.0,1
677,860.0,4134.5,66.0,1514.0,1
678,1110.0,4379.5,217.0,1689.0,1
679,1570.0,4811.0,323.0,1684.0,1
680,2145.0,5233.0,240.5,1709.0,1
681,2630.0,5572.5,145.5,1724.0,1
682,2925.0,5790.5,78.0,1744.0,1
683,3045.0,5855.5,35.0,1754.0,1
684,3060.0,5638.5,34.0,1754.0,1
685,2910.0,5302.0,26.0,1754.0,1
686,2655.0,5080.0,13.0,1764.0,1
687,2285.0,5053.0,0.0,1784.0,0
688,1850.0,5146.0,185.0,1789.0,1
689,1490.0,5308.0,527.5,1759.0,1
690,1325.0,5705.5,752.5,1794.0,1
691,1270.0,5797.5,813.0,1824.0,1
692,1175.0,5523.0,721.0,1719.0,1
693,1085.0,5182.0,371.0,1689.0,1
694,1070.0,4815.0,53.0,1744.0,1
695,1230.0,4371.5,0.0,1339.0,1
696,1420.0,4127.5,0.0,939.0,0
697,1450.0,4030.0,0.0,929.0,0
698,1475.0,3990.0,0.0,939.0,0
699,1510.0,4010.0,0.0,954.0,1
700,1550.0,4226.0,13.0,1169.0,1
701,1620.0,4641.0,118.5,1484.0,1
702,1860.0,5243.0,327.0,1624.0,1
703,2335.0,5751.0,363.0,1589.0,1
704,2965.0,6150.5,233.0,1614.0,1
705,3525.0,6317.0,160.5,1684.0,1
706,3855.0,6421.0,88.0,1769.0,1
707,3985.0,6479.5,51.0,1814.0,0
708,3970.0,6382.0,45.0,1759.0,0
709,3810.0,6113.5,26.0,1674.0,0
710,3535.0,5867.0,13.0,1719.0,1
711,3105.0,5770.0,0.0,1754.0,1
712,2505.0,5757.5,185.0,1719.0,1
713,1925.0,5870.5,505.0,1719.0,1
714,1630.0,6228.0,730.0,1739.0,1
715,1570.0,6266.5,863.0,1719.0,1
716,1515.0,5811.5,771.0,1664.0,1
717,1485.0,5370.5,371.0,1639.0,1
718,1500.0,4989.0,53.0,1654.0,1
719,1585.0,4649.5,0.0,1294.0,1
720,1640.0,4459.5,0.0,944.0,1
721,1675.0,4369.0,0.0,939.0,1
722,1695.0,4296.0,0.0,944.0,1
723,1715.0,4293.0,0.0,959.0,1
724,1725.0,4507.0,13.0,1144.0,1
725,1755.0,4908.5,113.5,1454.0,1
726,2015.0,5434.0,275.5,1589.0,1
727,2605.0,5994.0,266.0,1529.0,1
728,3375.0,6393.0,163.5,1574.0,1
729,3990.0,6602.0,72.5,1654.0,1
730,4310.0,6745.5,0.0,1694.0,1
731,4415.0,6811.5,13.0,1704.0,1
732,4370.0,6713.5,26.0,1664.0,1
733,4150.0,6435.5,26.0,1604.0,1
734,3775.0,6134.5,13.0,1624.0,1
735,3190.0,6026.0,0.0,1669.0,1
736,2390.0,5994.0,185.0,1669.0,1
737,1640.0,6110.0,505.0,1684.0,1
738,1255.0,6445.5,718.0,1659.0,1
739,1115.0,6448.0,795.5,1644.0,0
740,990.0,5932.5,715.5,1594.0,1
741,905.0,5520.5,371.0,1619.0,1
742,880.0,5163.0,53.0,1644.0,1
743,895.0,4765.5,0.0,1274.0,1
744,895.0,4572.5,0.0,894.0,1
745,865.0,4461.5,0.0,874.0,1
746,850.0,4392.5,0.0,879.0,1
747,845.0,4399.5,0.0,894.0,1
748,830.0,4603.5,13.0,1064.0,1
749,855.0,4991.0,111.0,1344.0,0
750,1100.0,5524.5,273.0,1464.0,0
751,1665.0,6088.0,286.5,1429.0,1
752,2310.0,6510.5,203.0,1449.0,0
753,2795.0,6737.0,110.5,1499.0,1
754,3045.0,6862.0,38.0,1534.0,1
755,3130.0,6940.5,32.0,1554.0,1
756,3105.0,6893.0,26.0,1514.0,1
757,2895.0,6632.0,26.0,1454.0,1
758,2565.0,6343.5,13.0,1484.0,1
759,2070.0,6198.0,0.0,1534.0,1
760,1410.0,6132.0,184.0,1544.0,1
761,835.0,6191.0,454.0,1594.0,1
762,595.0,6491.5,670.0,1619.0,0
763,535.0,6496.0,797.5,1604.0,0
764,460.0,5986.0,665.5,1559.0,1
765,400.0,5571.0,321.0,1564.0,1
766,375.0,5201.5,53.0,1594.0,1
767,340.0,4860.0,0.0,1244.0,1
768,315.0,4697.5,0.0,879.0,0
769,310.0,4564.5,0.0,864.0,0
770,310.0,4499.0,0.0,864.0,0
771,295.0,4505.0,0.0,884.0,0
772,280.0,4693.0,13.0,1054.0,0
773,295.0,5061.0,111.0,1409.0,0
774,550.0,5588.0,273.0,1534.0,0
775,1120.0,6176.0,267.5,1494.0,0
776,1755.0,6645.0,174.0,1524.0,1
777,2220.0,6910.0,89.5,1524.0,1
778,2485.0,7069.5,14.0,1514.0,1
779,2620.0,7164.0,19.0,1499.0,0
780,2640.0,7085.0,26.0,1464.0,0
781,2505.0,6785.0,26.0,1479.0,1
782,2225.0,6502.0,13.0,1519.0,1
783,1735.0,6363.0,0.0,1544.0,1
784,1100.0,6317.0,184.0,1594.0,1
785,585.0,6377.5,454.0,1749.0,0
786,420.0,6646.0,620.0,1674.0,0
787,440.0,6626.0,697.5,1629.0,0
788,435.0,6094.5,615.5,1604.0,1
789,400.0,5687.0,321.0,1604.0,1
790,360.0,5308.0,53.0,1644.0,0
791,340.0,4960.5,0.0,1274.0,1
792,325.0,4794.5,0.0,874.0,1
793,305.0,4670.0,0.0,864.0,1
794,300.0,4596.5,0.0,864.0,1
795,285.0,4593.0,0.0,889.0,0
796,260.0,4763.0,13.0,1054.0,0
797,275.0,5126.5,111.0,1434.0,0
798,535.0,5647.5,292.0,1559.0,0
799,1100.0,6223.5,330.5,1549.0,0
800,1735.0,6692.0,262.0,1609.0,0
801,2225.0,6973.5,152.5,1554.0,1
802,2530.0,7125.5,52.0,1514.0,1
803,2725.0,7224.5,57.0,1514.0,1
804,2805.0,7162.5,45.0,1504.0,1
805,2740.0,6883.5,26.0,1514.0,1
806,2505.0,6581.5,13.0,1529.0,0
807,2050.0,6463.5,0.0,1584.0,1
808,1470.0,6449.5,199.0,1649.0,1
809,1045.0,6474.5,499.0,1849.0,1
810,970.0,6671.5,720.0,1719.0,1
811,1030.0,6636.5,837.5,1664.0,1
812,1065.0,6136.0,700.5,1644.0,1
813,1075.0,5768.0,336.0,1634.0,1
814,1075.0,5410.5,53.0,1679.0,1
815,1075.0,5030.0,0.0,1289.0,1
816,1040.0,4836.0,0.0,889.0,1
817,965.0,4721.5,0.0,884.0,1
818,900.0,4619.0,0.0,884.0,0
819,850.0,4585.0,0.0,889.0,0
820,810.0,4636.5,28.0,1089.0,0
821,810.0,4770.5,79.0,1479.0,0
822,1045.0,5122.5,149.5,1614.0,0
823,1570.0,5698.0,211.0,1599.0,0
824,2185.0,6232.5,234.0,1659.0,0
825,2705.0,6602.0,220.5,1624.0,0
826,3095.0,6780.0,108.0,1589.0,0
827,3350.0,6886.0,22.0,1594.0,0
828,3490.0,6849.0,26.0,1574.0,0
829,3425.0,6606.0,26.0,1594.0,0
830,3120.0,6402.5,13.0,1604.0,0
831,2600.0,6321.0,0.0,1644.0,0
832,1935.0,6257.0,22.5,1704.0,1
833,1385.0,6274.0,198.0,1849.0,0
834,1145.0,6477.5,608.5,1754.0,0
835,1060.0,6456.0,841.0,1714.0,0
836,1010.0,6057.5,718.5,1694.0,0
837,1000.0,5738.5,416.0,1654.0,0
838,995.0,5376.0,105.5,1679.0,0
839,920.0,4928.0,0.0,1294.0,0
840,855.0,4694.0,0.0,904.0,0
841,825.0,4516.5,0.0,904.0,1
842,800.0,4400.5,0.0,894.0,0
843,760.0,4356.0,0.0,899.0,0
844,730.0,4370.0,28.0,1089.0,1
845,735.0,4427.5,79.0,1469.0,1
846,935.0,4634.5,149.5,1564.0,1
847,1425.0,5053.0,211.0,1584.0,1
848,2025.0,5537.0,234.0,1644.0,1
849,2560.0,5974.5,220.5,1609.0,0
850,2975.0,6280.0,108.0,1624.0,0
851,3250.0,6415.5,22.0,1629.0,0
852,3375.0,6254.5,26.0,1579.0,0
853,3290.0,5991.0,26.0,1504.0,0
854,3010.0,5800.0,13.0,1549.0,1
855,2510.0,5768.0,0.0,1654.0,0
856,1840.0,5769.0,22.5,1749.0,1
857,1265.0,5801.0,198.0,1814.0,1
858,1060.0,6032.5,553.5,1804.0,1
859,1020.0,6072.0,791.0,1754.0,1
860,990.0,5805.5,723.5,1684.0,1
861,980.0,5501.5,416.0,1684.0,1
862,980.0,5145.5,105.5,1754.0,0
863,975.0,4798.5,0.0,1339.0,1
864,960.0,4633.0,0.0,919.0,1
865,935.0,4498.0,0.0,924.0,0
866,910.0,4413.0,0.0,919.0,0
867,855.0,4409.0,0.0,934.0,0
868,805.0,4597.5,13.0,1164.0,0
869,795.0,4955.0,49.0,1559.0,0
870,995.0,5496.5,153.5,1739.0,0
871,1495.0,6133.0,249.0,1724.0,0
872,2105.0,6719.0,272.0,1724.0,0
873,2625.0,7042.0,258.5,1724.0,1
874,3025.0,7264.5,146.0,1744.0,1
875,3305.0,7404.0,60.0,1769.0,0
876,3430.0,7373.5,45.0,1704.0,1
877,3360.0,7110.5,26.0,1604.0,0
878,3085.0,6804.5,13.0,1649.0,0
879,2575.0,6590.5,0.0,1764.0,0
880,1870.0,6476.0,22.5,1819.0,0
881,1290.0,6508.5,213.0,1864.0,0
882,1100.0,6737.5,608.5,1819.0,0
883,1105.0,6705.5,856.0,1739.0,0
884,1110.0,6115.0,748.5,1654.0,1
885,1140.0,5722.0,416.0,1709.0,1
886,1145.0,5386.0,105.5,1809.0,0
887,1195.0,5055.5,0.0,907.0,0
888,1230.0,4900.0,0.0,0.0,0
889,1185.0,4796.5,0.0,0.0,1
890,1125.0,4696.0,0.0,0.0,0
891,1045.0,4685.5,0.0,0.0,0
892,960.0,4851.5,13.0,0.0,0
893,880.0,5163.5,49.0,0.0,0
894,1020.0,5648.5,134.5,0.0,0
895,1460.0,6218.5,211.0,0.0,0
896,1995.0,6732.0,234.0,0.0,0
897,2375.0,7009.0,220.5,0.0,1
898,2530.0,7187.5,108.0,0.0,1
899,2545.0,7252.0,22.0,0.0,1
900,2530.0,7165.5,26.0,0.0,1
901,2420.0,6863.0,26.0,0.0,1
902,2200.0,6611.5,13.0,0.0,1
903,1830.0,6447.5,0.0,0.0,0
904,1305.0,6411.0,22.5,0.0,0
905,840.0,6496.0,213.0,0.0,0
906,675.0,6769.0,608.5,0.0,0
907,690.0,6743.0,856.0,0.0,0
908,685.0,6175.0,748.5,0.0,1
909,675.0,5765.0,416.0,0.0,1
910,675.0,5389.5,105.5,0.0,0
911,690.0,5009.0,0.0,442.0,1
912,725.0,4831.5,0.0,884.0,1
913,790.0,4714.0,0.0,884.0,0
914,865.0,4613.5,0.0,889.0,0
915,915.0,4606.5,0.0,909.0,0
916,960.0,4771.5,13.0,1104.0,0
917,975.0,5108.5,49.0,1474.0,0
918,1075.0,5586.0,134.5,1649.0,0
919,1355.0,6078.0,230.0,1644.0,1
920,1750.0,6507.5,272.0,1624.0,1
921,2070.0,6748.5,258.5,1629.0,1
922,2300.0,6909.0,146.0,1634.0,1
923,2460.0,6960.0,41.0,1619.0,1
924,2555.0,6813.0,26.0,1584.0,1
925,2550.0,6502.0,26.0,1539.0,1
926,2385.0,6215.5,13.0,1554.0,1
927,2030.0,6048.0,0.0,1624.0,1
928,1570.0,6027.0,22.5,1669.0,1
929,1190.0,6118.5,213.0,1729.0,1
930,1115.0,6446.5,608.5,1754.0,1
931,1165.0,6416.0,856.0,1689.0,1
932,1210.0,5889.0,748.5,1644.0,1
933,1270.0,5478.0,416.0,1659.0,1
934,1410.0,5088.0,105.5,1684.0,1
935,1595.0,4715.5,0.0,1289.0,1
936,1810.0,4522.0,0.0,919.0,1
937,2040.0,4416.0,0.0,944.0,1
938,2200.0,4349.5,0.0,969.0,1
939,2305.0,4349.5,0.0,989.0,0
940,2405.0,4573.5,13.0,1164.0,0
941,2460.0,4992.5,99.0,1509.0,0
942,2605.0,5488.5,234.5,1679.0,0
943,2980.0,5950.5,261.0,1644.0,0
944,3435.0,6320.0,184.0,1644.0,0
945,3770.0,6487.5,120.5,1629.0,1
946,3910.0,6624.5,58.0,1614.0,1
947,3905.0,6601.5,30.0,1569.0,1
948,3790.0,6428.0,34.0,1539.0,1
949,3570.0,6107.5,26.0,1564.0,1
950,3250.0,5836.5,13.0,1534.0,1
951,2790.0,5699.0,0.0,1524.0,1
952,2220.0,5768.0,22.5,1604.0,1
953,1725.0,5999.0,258.0,1694.0,1
954,1570.0,6407.0,631.0,1749.0,0
955,1525.0,6364.5,811.0,1729.0,1
956,1445.0,5796.5,728.5,1689.0,1
957,1340.0,5359.5,366.0,1644.0,1
958,1220.0,4982.5,53.0,1584.0,1
959,1070.0,4524.5,0.0,1199.0,1
960,940.0,4272.5,0.0,884.0,1
961,880.0,4198.0,0.0,889.0,1
962,820.0,4165.5,0.0,879.0,0
963,735.0,4177.0,0.0,884.0,0
964,640.0,4371.0,13.0,1059.0,0
965,590.0,4820.5,99.0,1404.0,0
966,765.0,5266.0,253.5,1569.0,0
967,1290.0,5741.5,299.0,1569.0,0
968,1920.0,6020.0,222.0,1574.0,1
969,2390.0,6135.0,158.5,1554.0,1
970,2680.0,6221.0,96.0,1544.0,1
971,2825.0,6248.0,68.0,1529.0,1
972,2845.0,6111.0,53.0,1509.0,1
973,2710.0,5820.0,26.0,1519.0,1
974,2405.0,5505.5,20.0,1504.0,1
975,1900.0,5401.5,7.0,1514.0,1
976,1260.0,5451.5,22.5,1589.0,0
977,745.0,5672.5,283.0,1674.0,0
978,610.0,6087.5,706.0,1724.0,0
979,630.0,6115.0,886.0,1694.0,0
980,600.0,5616.5,753.5,1659.0,1
981,570.0,5199.0,366.0,1604.0,1
982,520.0,4813.0,53.0,1604.0,0
983,495.0,4477.0,0.0,1229.0,0
984,480.0,4317.0,0.0,874.0,0
985,440.0,4214.0,0.0,879.0,0
986,420.0,4153.5,0.0,879.0,0
987,415.0,4154.5,0.0,884.0,0
988,400.0,4250.5,13.0,1089.0,0
989,405.0,4407.0,102.0,1449.0,1
990,625.0,4707.0,241.0,1604.0,1
991,1185.0,5229.0,264.5,1584.0,1
992,1830.0,5610.5,184.0,1584.0,1
993,2310.0,5836.5,127.5,1564.0,1
994,2570.0,6022.0,71.0,1604.0,0
995,2685.0,6140.0,28.0,1609.0,0
996,2675.0,6017.0,26.0,1574.0,0
997,2500.0,5687.5,26.0,1549.0,0
998,2155.0,5389.0,13.0,1529.0,0
999,1595.0,5324.0,0.0,1539.0,1
1000,915.0,5384.5,26.0,1624.0,0
1001,410.0,5662.5,314.5,1714.0,0
1002,280.0,6008.5,683.5,1744.0,0
1003,290.0,5973.0,827.5,1724.0,0
1004,260.0,5506.0,635.5,1684.0,1
1005,260.0,5106.0,256.0,1634.0,1
1006,260.0,4690.5,53.0,1629.0,1
1007,260.0,4314.5,0.0,1254.0,1
1008,270.0,4085.0,0.0,904.0,1
1009,300.0,3940.0,0.0,904.0,1
1010,340.0,3850.0,0.0,899.0,1
1011,380.0,3810.0,0.0,889.0,0
1012,435.0,3850.0,13.0,1124.0,0
1013,500.0,3900.0,102.0,1524.0,1
1014,760.0,4120.0,241.0,1679.0,1
1015,1360.0,4570.0,264.5,1689.0,1
1016,2045.0,5015.0,184.0,1684.0,1
1017,2545.0,5350.0,127.5,1679.0,1
1018,2845.0,5570.0,71.0,1684.0,0
1019,2990.0,5635.0,28.0,1689.0,0
1020,2995.0,5435.0,26.0,1624.0,0
1021,2820.0,5115.0,26.0,1569.0,1
1022,2460.0,4845.0,13.0,1594.0,0
1023,1880.0,4815.0,0.0,1644.0,0
1024,1170.0,4895.0,26.0,1729.0,0
1025,615.0,5160.0,207.0,1789.0,0
1026,490.0,5540.0,574.0,1814.0,1
1027,455.0,5530.0,829.5,1784.0,0
1028,415.0,5205.0,745.0,1754.0,0
1029,390.0,4865.0,361.5,1719.0,1
1030,385.0,4470.0,53.0,1719.0,1
1031,395.0,4257.0,0.0,842.0,1
1032,420.0,4176.5,0.0,0.0,0
1033,470.0,4068.5,0.0,0.0,0
1034,540.0,4015.5,0.0,0.0,0
1035,600.0,4029.0,0.0,0.0,0
1036,650.0,4259.5,13.0,0.0,0
1037,680.0,4681.0,92.0,0.0,0
1038,920.0,5215.5,250.0,0.0,0
1039,1495.0,5770.5,302.5,0.0,1
1040,2145.0,6185.0,272.0,0.0,1
1041,2655.0,6436.0,168.5,0.0,1
1042,2955.0,6607.5,55.0,0.0,1
1043,3085.0,6721.0,66.0,0.0,1
1044,3075.0,6677.5,52.0,0.0,1
1045,2885.0,6462.5,26.0,0.0,1
1046,2510.0,6180.0,13.0,0.0,1
1047,1925.0,6008.0,0.0,0.0,0
1048,1220.0,5995.5,76.0,0.0,1
1049,695.0,6183.5,399.5,0.0,1
1050,585.0,6506.0,778.5,0.0,0
1051,575.0,6421.0,867.5,0.0,1
1052,565.0,5844.0,530.5,0.0,1
1053,555.0,5432.0,131.0,0.0,1
1054,560.0,5061.5,13.0,0.0,1
1055,535.0,4696.5,0.0,457.0,1
1056,515.0,4534.0,0.0,914.0,1
1057,550.0,4452.0,0.0,914.0,0
1058,580.0,4370.0,0.0,914.0,0
1059,620.0,4372.5,0.0,934.0,0
1060,665.0,4574.0,13.0,1154.0,1
1061,715.0,4973.0,92.0,1564.0,0
1062,935.0,5473.5,231.0,1724.0,0
1063,1395.0,5944.0,264.5,1664.0,0
1064,1890.0,6296.0,234.0,1634.0,0
1065,2225.0,6481.0,130.5,1644.0,1
1066,2400.0,6598.0,17.0,1714.0,1
1067,2490.0,6665.0,28.0,1744.0,1
1068,2495.0,6576.5,33.0,1699.0,1
1069,2335.0,6277.5,26.0,1589.0,1
1070,2070.0,6003.0,13.0,1644.0,0
1071,1685.0,5883.5,0.0,1764.0,0
1072,1265.0,5910.5,183.5,1829.0,0
1073,990.0,6126.5,557.0,1834.0,0
1074,1020.0,6460.0,808.5,1844.0,0
1075,1125.0,6377.0,765.0,1799.0,1
1076,1220.0,5818.0,393.0,1794.0,1
1077,1290.0,5421.5,76.0,1814.0,1
1078,1375.0,5057.5,13.0,1799.0,1
1079,1395.0,4606.5,0.0,1359.0,1
1080,1405.0,4370.0,0.0,929.0,1
1081,1495.0,4275.0,0.0,929.0,1
1082,1565.0,4225.0,0.0,939.0,0
1083,1645.0,4230.0,0.0,964.0,0
1084,1720.0,4445.0,13.0,1154.0,0
1085,1790.0,4855.0,92.0,1499.0,1
1086,1955.0,5325.0,231.0,1604.0,0
1087,2315.0,5770.0,283.5,1554.0,0
1088,2725.0,6115.0,272.0,1519.0,0
1089,3015.0,6290.0,168.5,1509.0,1
1090,3170.0,6385.0,55.0,1614.0,1
1091,3260.0,6395.0,40.0,1619.0,1
1092,3275.0,6250.0,26.0,1534.0,1
1093,3210.0,5965.0,26.0,1469.0,1
1094,3045.0,5705.0,13.0,1564.0,1
1095,2745.0,5550.0,0.0,1684.0,1
1096,2345.0,5550.0,183.5,1729.0,0
1097,2040.0,5785.0,557.0,1804.0,1
1098,1995.0,6105.0,808.5,1814.0,1
1099,2005.0,6010.0,765.0,1764.0,1
1100,2015.0,5465.0,393.0,1769.0,1
1101,2025.0,5070.0,76.0,1779.0,1
1102,2035.0,4715.0,13.0,1734.0,1
1103,2105.0,4468.5,0.0,1324.0,0
1104,2190.0,4431.0,0.0,974.0,1
1105,2215.0,4341.0,0.0,964.0,1
1106,2235.0,4297.5,0.0,964.0,1
1107,2265.0,4310.0,0.0,974.0,1
1108,2295.0,4499.0,13.0,1149.0,1
1109,2315.0,4952.0,92.0,1489.0,1
1110,2445.0,5514.0,231.0,1564.0,0
1111,2760.0,5912.0,264.5,1509.0,1
1112,3135.0,6232.5,234.0,1499.0,1
1113,3400.0,6373.0,130.5,1474.0,1
1114,3550.0,6432.5,17.0,1529.0,1
1115,3605.0,6413.0,21.0,1504.0,1
1116,3595.0,6247.0,26.0,1434.0,1
1117,3500.0,5961.5,26.0,1404.0,1
1118,3325.0,5731.5,13.0,1499.0,1
1119,3035.0,5570.5,0.0,1599.0,1
1120,2680.0,5587.0,183.5,1684.0,1
1121,2420.0,5898.0,557.0,1749.0,1
1122,2385.0,6274.5,783.5,1764.0,1
1123,2420.0,6182.5,715.0,1744.0,1
1124,2440.0,5634.0,368.0,1724.0,1
1125,2440.0,5184.0,76.0,1694.0,1
1126,2450.0,4816.0,13.0,1604.0,1
1127,2485.0,4433.0,0.0,1259.0,1
1128,2530.0,4263.0,0.0,984.0,0
1129,2570.0,4142.5,0.0,984.0,0
1130,2600.0,4101.0,0.0,999.0,0
1131,2635.0,4138.5,0.0,1019.0,0
1132,2675.0,4372.5,13.0,1169.0,0
1133,2705.0,4823.0,87.0,1479.0,0
1134,2845.0,5344.0,222.0,1569.0,0
1135,3195.0,5768.0,269.5,1559.0,0
1136,3610.0,6124.5,229.5,1574.0,1
1137,3935.0,6258.5,136.0,1539.0,1
1138,4130.0,6350.0,55.0,1559.0,1
1139,4210.0,6353.5,66.0,1519.0,1
1140,4180.0,6163.5,52.0,1429.0,0
1141,4030.0,5807.0,26.0,1414.0,1
1142,3765.0,5536.0,33.0,1494.0,0
1143,3385.0,5445.0,90.0,1589.0,0
1144,2950.0,5521.0,238.5,1709.0,0
1145,2615.0,5776.0,419.5,1754.0,1
1146,2575.0,6148.5,616.0,1754.0,1
1147,2620.0,6078.5,667.5,1734.0,1
1148,2630.0,5542.5,403.0,1704.0,1
1149,2630.0,5135.0,113.5,1634.0,1
1150,2640.0,4749.5,13.0,1554.0,0
1151,2635.0,4393.5,0.0,1229.0,0
1152,2620.0,4249.0,0.0,974.0,1
1153,2625.0,4151.0,0.0,969.0,1
1154,2630.0,4102.5,0.0,974.0,1
1155,2620.0,4103.0,0.0,974.0,0
1156,2615.0,4213.0,13.0,1124.0,0
1157,2605.0,4379.0,51.0,1404.0,0
1158,2745.0,4722.5,130.5,1494.0,0
1159,3185.0,5209.5,204.0,1479.0,0
1160,3710.0,5647.5,200.5,1494.0,1
1161,4070.0,5885.5,133.0,1484.0,1
1162,4230.0,6018.0,52.0,1474.0,1
1163,4265.0,6087.0,21.0,1439.0,1
1164,4200.0,5945.5,26.0,1394.0,1
1165,4040.0,5624.5,26.0,1394.0,1
1166,3735.0,5297.5,33.0,1424.0,1
1167,3240.0,5130.0,55.0,1474.0,1
1168,2645.0,5168.5,203.5,1614.0,1
1169,2195.0,5501.0,416.5,1664.0,1
1170,2090.0,5885.0,584.5,1709.0,0
1171,2120.0,5841.5,621.0,1664.0,1
1172,2110.0,5409.0,420.0,1594.0,1
1173,2065.0,5016.0,148.5,1459.0,1
1174,2030.0,4623.5,13.0,1399.0,1
1175,1990.0,4216.0,0.0,1099.0,1
1176,1985.0,4011.0,0.0,844.0,1
1177,2010.0,3903.5,0.0,859.0,1
1178,2030.0,3814.5,0.0,859.0,1
1179,2030.0,3807.0,0.0,864.0,1
1180,2030.0,3835.5,13.0,994.0,1
1181,2030.0,3892.0,51.0,1274.0,0
1182,2200.0,4101.0,130.5,1394.0,0
1183,2725.0,4543.5,204.0,1394.0,1
1184,3365.0,4941.5,200.5,1394.0,1
1185,3805.0,5244.5,133.0,1389.0,1
1186,3985.0,5425.0,52.0,1414.0,1
1187,4015.0,5475.5,21.0,1404.0,1
1188,3930.0,5258.0,26.0,1384.0,1
1189,3705.0,4937.0,26.0,1389.0,1
1190,3280.0,4665.0,33.0,1389.0,1
1191,2675.0,4636.0,55.0,1394.0,1
1192,2000.0,4775.0,203.5,1494.0,1
1193,1525.0,5171.5,369.5,1569.0,0
1194,1430.0,5577.0,513.5,1674.0,0
1195,1430.0,5546.0,573.0,1614.0,1
1196,1425.0,5236.5,441.0,1544.0,1
1197,1410.0,4866.5,193.5,1449.0,1
1198,1410.0,4462.5,13.0,1489.0,1
1199,1460.0,4050.5,0.0,1159.0,1
1200,1555.0,3840.0,0.0,854.0,1
1201,1630.0,3760.0,0.0,854.0,1
1202,1695.0,3720.0,0.0,854.0,1
1203,1750.0,3780.0,0.0,884.0,1
1204,1790.0,4025.0,13.0,1029.0,1
1205,1830.0,4515.0,51.0,1339.0,1
1206,2005.0,5020.0,130.5,1514.0,1
1207,2545.0,5525.0,204.0,1494.0,1
1208,3200.0,5810.0,200.5,1494.0,1
1209,3685.0,5895.0,133.0,1504.0,1
1210,3915.0,5945.0,52.0,1529.0,1
1211,3975.0,5980.0,40.0,1529.0,1
1212,3905.0,5860.0,64.0,1489.0,1
1213,3660.0,5560.0,64.0,1474.0,1
1214,3230.0,5255.0,71.0,1509.0,1
1215,2610.0,5195.0,93.0,1504.0,1
1216,1905.0,5265.0,241.5,1479.0,0
1217,1425.0,5690.0,435.5,1559.0,1
